MEMS_SN__PARENT_SN,242_m1_Delta_F,242_m1_F_AC_peak,242_m1_F_BD_peak,242_m1_LED_1.8_PD_A,242_m1_LED_1.8_PD_B,242_m1_LED_1.8_PD_C,242_m1_LED_1.8_PD_D,242_m1_SNR_PD_A,242_m1_SNR_PD_B,242_m1_SNR_PD_C,242_m1_SNR_PD_D,242_m1_THD_PD_A,242_m1_Z_AC_peak,242_m1_Z_BD_peak,242_m1_lin_R2_PD_A,242_m1_lin_R2_PD_B,242_m1_lin_R2_PD_C,242_m1_lin_R2_PD_D,242_m1_lin_gain_PD_A,242_m1_lin_gain_PD_B,242_m1_lin_gain_PD_C,242_m1_lin_gain_PD_D,242_m1_min_IV_AC,242_m1_min_IV_BD,242_m1_sync_error,242_m2_Delta_F,242_m2_F_AC_peak,242_m2_F_BD_peak,242_m2_LED_1.8_PD_A,242_m2_LED_1.8_PD_B,242_m2_LED_1.8_PD_C,242_m2_LED_1.8_PD_D,242_m2_SNR_PD_A,242_m2_SNR_PD_B,242_m2_SNR_PD_C,242_m2_SNR_PD_D,242_m2_THD_PD_A,242_m2_Z_AC_peak,242_m2_Z_BD_peak,242_m2_lin_R2_PD_A,242_m2_lin_R2_PD_B,242_m2_lin_R2_PD_C,242_m2_lin_R2_PD_D,242_m2_lin_gain_PD_A,242_m2_lin_gain_PD_B,242_m2_lin_gain_PD_C,242_m2_lin_gain_PD_D,242_m2_min_IV_AC,242_m2_min_IV_BD,242_m2_sync_error,242_m3_Delta_F,242_m3_F_AC_peak,242_m3_F_BD_peak,242_m3_LED_1.8_PD_A,242_m3_LED_1.8_PD_B,242_m3_LED_1.8_PD_C,242_m3_LED_1.8_PD_D,242_m3_SNR_PD_A,242_m3_SNR_PD_B,242_m3_SNR_PD_C,242_m3_SNR_PD_D,242_m3_THD_PD_A,242_m3_THD_PD_B,242_m3_THD_PD_C,242_m3_THD_PD_D,242_m3_Z_AC_peak,242_m3_Z_BD_peak,242_m3_feedback_delay,242_m3_internal_delay_diff,242_m3_lin_R2_PD_A,242_m3_lin_R2_PD_B,242_m3_lin_R2_PD_C,242_m3_lin_R2_PD_D,242_m3_lin_gain_PD_A,242_m3_lin_gain_PD_B,242_m3_lin_gain_PD_C,242_m3_lin_gain_PD_D,242_m3_min_IV_AC,242_m3_min_IV_BD,242_m3_sync_error,242_m4_Delta_F,242_m4_F_AC_peak,242_m4_F_BD_peak,242_m4_LED_1.8_PD_A,242_m4_LED_1.8_PD_B,242_m4_LED_1.8_PD_C,242_m4_LED_1.8_PD_D,242_m4_SNR_PD_A,242_m4_SNR_PD_B,242_m4_SNR_PD_C,242_m4_SNR_PD_D,242_m4_THD_PD_A,242_m4_Z_AC_peak,242_m4_Z_BD_peak,242_m4_lin_R2_PD_A,242_m4_lin_R2_PD_B,242_m4_lin_R2_PD_C,242_m4_lin_R2_PD_D,242_m4_lin_gain_PD_A,242_m4_lin_gain_PD_B,242_m4_lin_gain_PD_C,242_m4_lin_gain_PD_D,242_m4_min_IV_AC,242_m4_min_IV_BD,242_m4_sync_error,242_tolerance,242_agg_meah,250_RESULT
SN954,22.43475984,315.1500574,323.7211831,1.676783786,1.379849732,1.439861205,1.729469181,33.86566299,31.03882649,31.65807328,33.56944274,-42.95480177,8014.124438,7845.770069,1.000361335,1.000178773,1.000173614,1.000140292,0.9189859632,0.7168761489,0.7704466372,0.9530456308,-1.18E-08,-1.21E-08,-0.4356752986,3.050202005,326.5266347,320.9038356,2.06111542,1.762228294,2.127300181,2.364645392,38.57262199,35.20649691,37.86298897,40.20156741,-43.09679404,9072.970767,8159.386523,1.00820603,1.011041255,1.009285862,1.011146788,1.276679402,1.006444173,1.263790908,1.474020938,-3.28E-09,-2.88E-09,-0.4356752986,17.54414185,313.5316225,310.2213577,1.085085544,1.007152412,1.492451406,1.699927726,30.45613049,30.1095202,32.25196133,32.90913994,-46.66510627,-46.87310013,-45.75295338,-45.74489858,9230.802199,9086.71611,1.125718199,0.06366181793,1.000039047,0.9990928338,0.9994041128,0.9996252926,0.5312364509,0.459586364,0.8129711768,0.9170163189,-4.41E-09,-2.98E-09,-0.4356752986,12.467754,323.5417727,314.1334231,1.257162914,1.332216241,1.703398552,1.587627788,30.04103796,30.24323851,33.10551313,33.74771657,-43.20684472,7986.060621,-7.31871E+35,0.9995957976,0.9997700134,0.9998422604,0.9994930942,0.669505267,0.6749180127,0.9561413846,0.886039469,-6.56E-09,-8.24E-09,-0.4356752986,10.68299971,10.10761892,Passed
SN955,22.4533892,315.1491235,323.7282935,1.677105274,1.379856661,1.439953977,1.729851783,33.86582682,31.03653866,31.65639601,33.56969925,-42.95719525,8017.830233,7849.453687,1.000361973,1.000179208,1.000174088,1.000140674,0.9191722215,0.7168490399,0.770488799,0.9532702299,-1.18E-08,-1.21E-08,-0.436337801,3.049462151,326.534956,320.9092612,2.061870205,1.7627116,2.128145711,2.365681187,38.57775761,35.20868604,37.86777128,40.20840845,-43.09864294,9077.842083,8163.434623,1.008214698,1.011052782,1.009295625,1.011158474,1.277258148,1.006773359,1.264372257,1.474781429,-3.26E-09,-2.86E-09,-0.436337801,17.55741766,313.5279454,310.2170904,1.084852657,1.006817685,1.492572335,1.70025358,30.45296769,30.10601544,32.250687,32.90854744,-46.67089839,-46.8790911,-45.75828956,-45.75029088,9235.880602,9091.726133,1.12316388,0.06357094218,1.000039351,0.9990922388,0.9994038054,0.9996251962,0.5310612424,0.459325256,0.8130406641,0.9171905282,-4.4E-09,-2.97E-09,-0.436337801,12.47540193,323.5466884,314.1330185,1.257110777,1.332227575,1.703750006,1.587854207,30.03800064,30.24026832,33.10515121,33.74777696,-43.20908387,7990.025014,-7.32627E+35,0.9995957339,0.9997700374,0.9998423921,0.9994929105,0.6694728375,0.6748846769,0.9563659092,0.8861909167,-6.55E-09,-8.23E-09,-0.436337801,0.6657913231,10.50551845,Failed
SN956,22.47201855,315.1481897,323.7354038,1.677426761,1.37986359,1.440046749,1.730234386,33.86599064,31.03425083,31.65471875,33.56995575,-42.95958873,8021.536028,7853.137305,1.000362611,1.000179643,1.000174562,1.000141057,0.9193584797,0.7168219309,0.7705309609,0.9534948291,-1.18E-08,-1.21E-08,-0.4370003035,3.048722297,326.5432773,320.9146868,2.062624991,1.763194906,2.128991242,2.366716982,38.58289323,35.21087517,37.87255358,40.21524949,-43.10049185,9082.7134,8167.482723,1.008223367,1.011064309,1.009305388,1.01117016,1.277836895,1.007102545,1.264953606,1.475541921,-3.24E-09,-2.84E-09,-0.4370003035,17.57069347,313.5242683,310.212823,1.08461977,1.006482958,1.492693265,1.700579435,30.4498049,30.10251068,32.24941266,32.90795494,-46.67669051,-46.88508207,-45.76362575,-45.75568319,9240.959004,9096.736157,1.120609561,0.06348006642,1.000039655,0.9990916439,0.999403498,0.9996250998,0.530886034,0.459064148,0.8131101514,0.9173647374,-4.38E-09,-2.95E-09,-0.4370003035,12.48304986,323.5516041,314.132614,1.257058641,1.332238908,1.70410146,1.588080625,30.03496332,30.23729813,33.10478929,33.74783734,-43.21132301,7993.989408,-7.33383E+35,0.9995956703,0.9997700615,0.9998425238,0.9994927267,0.669440408,0.6748513411,0.9565904337,0.8863423645,-6.54E-09,-8.21E-09,-0.4370003035,0.2258824866,10.73151403,Passed
SN957,22.49064791,315.1472559,323.7425142,1.677748249,1.379870519,1.44013952,1.730616989,33.86615447,31.03196301,31.65304148,33.57021225,-42.96198221,8025.241823,7856.820923,1.000363249,1.000180078,1.000175036,1.00014144,0.919544738,0.7167948219,0.7705731227,0.9537194282,-1.18E-08,-1.21E-08,-0.437662806,3.047982443,326.5515986,320.9201124,2.063379777,1.763678212,2.129836772,2.367752777,38.58802885,35.2130643,37.87733588,40.22209053,-43.10234076,9087.584717,8171.530823,1.008232036,1.011075836,1.009315151,1.011181846,1.278415642,1.007431731,1.265534955,1.476302413,-3.23E-09,-2.82E-09,-0.437662806,17.58396928,313.5205912,310.2085557,1.084386883,1.00614823,1.492814194,1.700905289,30.4466421,30.09900591,32.24813832,32.90736245,-46.68248264,-46.89107303,-45.76896194,-45.76107549,9246.037407,9101.746181,1.118055242,0.06338919066,1.000039958,0.9990910489,0.9994031905,0.9996250034,0.5307108256,0.4588030401,0.8131796386,0.9175389467,-4.37E-09,-2.93E-09,-0.437662806,12.49069779,323.5565199,314.1322094,1.257006504,1.332250242,1.704452914,1.588307044,30.03192601,30.23432794,33.10442737,33.74789773,-43.21356216,7997.953801,-7.34139E+35,0.9995956066,0.9997700855,0.9998426556,0.9994925429,0.6694079785,0.6748180053,0.9568149582,0.8864938122,-6.52E-09,-8.2E-09,-0.437662806,0.4067822336,10.57538025,Failed
SN958,22.50927727,315.1463221,323.7496245,1.678069736,1.379877448,1.440232292,1.730999591,33.8663183,31.02967518,31.65136421,33.57046876,-42.9643757,8028.947617,7860.504541,1.000363888,1.000180512,1.00017551,1.000141823,0.9197309963,0.7167677129,0.7706152845,0.9539440274,-1.17E-08,-1.21E-08,-0.4383253084,3.047242589,326.5599199,320.925538,2.064134562,1.764161518,2.130682303,2.368788573,38.59316446,35.21525343,37.88211818,40.22893157,-43.10418966,9092.456033,8175.578922,1.008240705,1.011087363,1.009324914,1.011193533,1.278994388,1.007760916,1.266116304,1.477062904,-3.21E-09,-2.8E-09,-0.4383253084,17.59724508,313.5169141,310.2042884,1.084153996,1.005813503,1.492935124,1.701231143,30.4434793,30.09550115,32.24686399,32.90676995,-46.68827476,-46.897064,-45.77429813,-45.76646779,9251.11581,9106.756205,1.115500923,0.0632983149,1.000040262,0.9990904539,0.9994028831,0.999624907,0.5305356172,0.4585419321,0.8132491259,0.917713156,-4.35E-09,-2.92E-09,-0.4383253084,12.49834572,323.5614356,314.1318049,1.256954368,1.332261576,1.704804368,1.588533463,30.02888869,30.23135775,33.10406545,33.74795812,-43.21580131,8001.918195,-7.34895E+35,0.9995955429,0.9997701095,0.9998427873,0.9994923591,0.6693755489,0.6747846695,0.9570394828,0.88664526,-6.51E-09,-8.19E-09,-0.4383253084,10.83675048,0.05138073289,Failed
SN959,22.52790663,315.1453882,323.7567349,1.678391223,1.379884378,1.440325064,1.731382194,33.86648212,31.02738735,31.64968694,33.57072526,-42.96676918,8032.653412,7864.188159,1.000364526,1.000180947,1.000175984,1.000142206,0.9199172545,0.7167406039,0.7706574464,0.9541686265,-1.17E-08,-1.21E-08,-0.4389878109,3.046502735,326.5682411,320.9309636,2.064889348,1.764644825,2.131527833,2.369824368,38.59830008,35.21744256,37.88690048,40.2357726,-43.10603857,9097.32735,8179.627022,1.008249374,1.01109889,1.009334677,1.011205219,1.279573135,1.008090102,1.266697653,1.477823396,-3.19E-09,-2.79E-09,-0.4389878109,17.61052089,313.513237,310.2000211,1.083921109,1.005478775,1.493056054,1.701556998,30.4403165,30.09199639,32.24558965,32.90617745,-46.69406688,-46.90305497,-45.77963432,-45.77186009,9256.194212,9111.766228,1.112946603,0.06320743915,1.000040566,0.999089859,0.9994025757,0.9996248106,0.5303604087,0.4582808241,0.8133186132,0.9178873653,-4.34E-09,-2.9E-09,-0.4389878109,12.50599365,323.5663513,314.1314003,1.256902232,1.33227291,1.705155822,1.588759881,30.02585138,30.22838756,33.10370352,33.7480185,-43.21804046,8005.882588,-7.35652E+35,0.9995954793,0.9997701335,0.9998429191,0.9994921754,0.6693431194,0.6747513337,0.9572640073,0.8867967077,-6.5E-09,-8.18E-09,-0.4389878109,10.38837373,0.1192549898,Failed
SN960,22.54653599,315.1444544,323.7638452,1.678712711,1.379891307,1.440417836,1.731764797,33.86664595,31.02509953,31.64800968,33.57098177,-42.96916266,8036.359207,7867.871777,1.000365164,1.000181382,1.000176458,1.000142589,0.9201035128,0.7167134949,0.7706996082,0.9543932257,-1.17E-08,-1.2E-08,-0.4396503134,3.045762881,326.5765624,320.9363892,2.065644133,1.765128131,2.132373364,2.370860163,38.6034357,35.21963169,37.89168278,40.24261364,-43.10788748,9102.198667,8183.675122,1.008258043,1.011110417,1.009344439,1.011216905,1.280151882,1.008419288,1.267279002,1.478583888,-3.18E-09,-2.77E-09,-0.4396503134,17.6237967,313.5095599,310.1957537,1.083688222,1.005144048,1.493176983,1.701882852,30.43715371,30.08849162,32.24431531,32.90558495,-46.69985901,-46.90904594,-45.7849705,-45.77725239,9261.272615,9116.776252,1.110392284,0.06311656339,1.00004087,0.999089264,0.9994022683,0.9996247142,0.5301852003,0.4580197161,0.8133881005,0.9180615745,-4.33E-09,-2.88E-09,-0.4396503134,12.51364158,323.5712671,314.1309957,1.256850095,1.332284244,1.705507276,1.5889863,30.02281406,30.22541737,33.1033416,33.74807889,-43.22027961,8009.846981,-7.36408E+35,0.9995954156,0.9997701575,0.9998430508,0.9994919916,0.6693106899,0.6747179979,0.9574885318,0.8869481555,-6.49E-09,-8.17E-09,-0.4396503134,0.1403163507,10.88307493,Passed
SN961,22.56516534,315.1435206,323.7709556,1.679034198,1.379898236,1.440510607,1.732147399,33.86680978,31.0228117,31.64633241,33.57123827,-42.97155614,8040.065002,7871.555395,1.000365802,1.000181816,1.000176932,1.000142971,0.9202897711,0.7166863859,0.7707417701,0.9546178248,-1.17E-08,-1.2E-08,-0.4403128158,3.045023027,326.5848837,320.9418148,2.066398919,1.765611437,2.133218894,2.371895958,38.60857131,35.22182082,37.89646509,40.24945468,-43.10973638,9107.069983,8187.723222,1.008266711,1.011121944,1.009354202,1.011228591,1.280730628,1.008748474,1.267860351,1.479344379,-3.16E-09,-2.75E-09,-0.4403128158,17.63707251,313.5058828,310.1914864,1.083455336,1.00480932,1.493297913,1.702208707,30.43399091,30.08498686,32.24304098,32.90499245,-46.70565113,-46.9150369,-45.79030669,-45.78264469,9266.351018,9121.786276,1.107837965,0.06302568763,1.000041174,0.999088669,0.9994019609,0.9996246178,0.5300099919,0.4577586081,0.8134575878,0.9182357838,-4.31E-09,-2.87E-09,-0.4403128158,12.52128951,323.5761828,314.1305912,1.256797959,1.332295577,1.70585873,1.589212719,30.01977674,30.22244717,33.10297968,33.74813928,-43.22251876,8013.811375,-7.37164E+35,0.9995953519,0.9997701815,0.9998431825,0.9994918078,0.6692782604,0.6746846621,0.9577130563,0.8870996032,-6.47E-09,-8.15E-09,-0.4403128158,0.8514039935,0.8487365659,Passed
SN962,22.5837947,315.1425868,323.778066,1.679355685,1.379905165,1.440603379,1.732530002,33.8669736,31.02052387,31.64465514,33.57149477,-42.97394962,8043.770797,7875.239013,1.000366441,1.000182251,1.000177406,1.000143354,0.9204760293,0.7166592769,0.7707839319,0.9548424239,-1.17E-08,-1.2E-08,-0.4409753183,3.044283173,326.593205,320.9472404,2.067153704,1.766094743,2.134064425,2.372931753,38.61370693,35.22400995,37.90124739,40.25629572,-43.11158529,9111.9413,8191.771322,1.00827538,1.011133471,1.009363965,1.011240277,1.281309375,1.00907766,1.2684417,1.480104871,-3.14E-09,-2.73E-09,-0.4409753183,17.65034831,313.5022057,310.1872191,1.083222449,1.004474593,1.493418842,1.702534561,30.43082811,30.0814821,32.24176664,32.90439995,-46.71144325,-46.92102787,-45.79564288,-45.78803699,9271.42942,9126.796299,1.105283646,0.06293481187,1.000041477,0.9990880741,0.9994016535,0.9996245214,0.5298347834,0.4574975001,0.813527075,0.9184099931,-4.3E-09,-2.85E-09,-0.4409753183,12.52893744,323.5810985,314.1301866,1.256745822,1.332306911,1.706210184,1.589439137,30.01673943,30.21947698,33.10261776,33.74819966,-43.2247579,8017.775768,-7.3792E+35,0.9995952882,0.9997702055,0.9998433143,0.999491624,0.6692458309,0.6746513263,0.9579375809,0.8872510509,-6.46E-09,-8.14E-09,-0.4409753183,0.9676400893,10.77881882,Passed
SN963,22.60242406,315.141653,323.7851763,1.679677173,1.379912094,1.440696151,1.732912605,33.86713743,31.01823604,31.64297787,33.57175128,-42.9763431,8047.476592,7878.922632,1.000367079,1.000182686,1.000177879,1.000143737,0.9206622876,0.7166321679,0.7708260938,0.9550670231,-1.17E-08,-1.2E-08,-0.4416378208,3.043543319,326.6015263,320.952666,2.06790849,1.766578049,2.134909955,2.373967549,38.61884255,35.22619908,37.90602969,40.26313676,-43.11343419,9116.812617,8195.819421,1.008284049,1.011144998,1.009373728,1.011251963,1.281888122,1.009406845,1.269023049,1.480865363,-3.13E-09,-2.71E-09,-0.4416378208,17.66362412,313.4985286,310.1829518,1.082989562,1.004139866,1.493539772,1.702860416,30.42766532,30.07797733,32.2404923,32.90380745,-46.71723538,-46.92701884,-45.80097907,-45.79342929,9276.507823,9131.806323,1.102729327,0.06284393611,1.000041781,0.9990874791,0.9994013461,0.999624425,0.529659575,0.4572363922,0.8135965623,0.9185842023,-4.28E-09,-2.83E-09,-0.4416378208,12.53658537,323.5860143,314.129782,1.256693686,1.332318245,1.706561638,1.589665556,30.01370211,30.21650679,33.10225584,33.74826005,-43.22699705,8021.740161,-7.38676E+35,0.9995952246,0.9997702295,0.999843446,0.9994914403,0.6692134014,0.6746179905,0.9581621054,0.8874024987,-6.45E-09,-8.13E-09,-0.4416378208,10.95541867,10.69845297,Passed
SN964,22.62105342,315.1407191,323.7922867,1.67999866,1.379919023,1.440788922,1.733295207,33.86730126,31.01594822,31.64130061,33.57200778,-42.97873659,8051.182387,7882.60625,1.000367717,1.00018312,1.000178353,1.00014412,0.9208485458,0.7166050589,0.7708682556,0.9552916222,-1.17E-08,-1.2E-08,-0.4423003232,3.042803465,326.6098475,320.9580916,2.068663276,1.767061356,2.135755486,2.375003344,38.62397816,35.22838822,37.91081199,40.26997779,-43.1152831,9121.683934,8199.867521,1.008292718,1.011156525,1.009383491,1.011263649,1.282466868,1.009736031,1.269604398,1.481625854,-3.11E-09,-2.7E-09,-0.4423003232,17.67689993,313.4948515,310.1786844,1.082756675,1.003805138,1.493660701,1.70318627,30.42450252,30.07447257,32.23921796,32.90321495,-46.7230275,-46.93300981,-45.80631525,-45.79882159,9281.586226,9136.816347,1.100175007,0.06275306036,1.000042085,0.9990868842,0.9994010387,0.9996243286,0.5294843666,0.4569752842,0.8136660496,0.9187584116,-4.27E-09,-2.82E-09,-0.4423003232,12.5442333,323.59093,314.1293775,1.256641549,1.332329579,1.706913092,1.589891975,30.01066479,30.2135366,33.10189392,33.74832044,-43.2292362,8025.704555,-7.39432E+35,0.9995951609,0.9997702536,0.9998435778,0.9994912565,0.6691809719,0.6745846547,0.9583866299,0.8875539464,-6.43E-09,-8.12E-09,-0.4423003232,10.05646253,10.5107114,Passed
SN965,22.63968278,315.1397853,323.799397,1.680320148,1.379925953,1.440881694,1.73367781,33.86746509,31.01366039,31.63962334,33.57226428,-42.98113007,8054.888182,7886.289868,1.000368356,1.000183555,1.000178827,1.000144503,0.9210348041,0.7165779499,0.7709104175,0.9555162214,-1.17E-08,-1.2E-08,-0.4429628257,3.042063611,326.6181688,320.9635172,2.069418061,1.767544662,2.136601016,2.376039139,38.62911378,35.23057735,37.91559429,40.27681883,-43.11713201,9126.55525,8203.915621,1.008301387,1.011168052,1.009393254,1.011275335,1.283045615,1.010065217,1.270185747,1.482386346,-3.09E-09,-2.68E-09,-0.4429628257,17.69017574,313.4911744,310.1744171,1.082523788,1.003470411,1.493781631,1.703512125,30.42133972,30.07096781,32.23794363,32.90262245,-46.72881962,-46.93900078,-45.81165144,-45.80421389,9286.664629,9141.82637,1.097620688,0.0626621846,1.000042389,0.9990862892,0.9994007313,0.9996242323,0.5293091582,0.4567141762,0.8137355369,0.9189326209,-4.25E-09,-2.8E-09,-0.4429628257,12.55188122,323.5958457,314.1289729,1.256589413,1.332340912,1.707264546,1.590118393,30.00762748,30.21056641,33.10153199,33.74838082,-43.23147535,8029.668948,-7.40188E+35,0.9995950972,0.9997702776,0.9998437095,0.9994910727,0.6691485424,0.6745513189,0.9586111545,0.8877053942,-6.42E-09,-8.11E-09,-0.4429628257,0.7873907788,0.3859760139,Passed
SN966,22.65831214,315.1388515,323.8065074,1.680641635,1.379932882,1.440974466,1.734060413,33.86762891,31.01137256,31.63794607,33.57252079,-42.98352355,8058.593977,7889.973486,1.000368994,1.00018399,1.000179301,1.000144886,0.9212210624,0.7165508409,0.7709525793,0.9557408205,-1.17E-08,-1.2E-08,-0.4436253282,3.041323757,326.6264901,320.9689428,2.070172847,1.768027968,2.137446547,2.377074934,38.6342494,35.23276648,37.92037659,40.28365987,-43.11898091,9131.426567,8207.963721,1.008310056,1.011179579,1.009403017,1.011287022,1.283624362,1.010394403,1.270767096,1.483146838,-3.08E-09,-2.66E-09,-0.4436253282,17.70345154,313.4874973,310.1701498,1.082290901,1.003135683,1.493902561,1.703837979,30.41817692,30.06746304,32.23666929,32.90202996,-46.73461175,-46.94499174,-45.81698763,-45.80960619,9291.743031,9146.836394,1.095066369,0.06257130884,1.000042693,0.9990856942,0.9994004239,0.9996241359,0.5291339497,0.4564530682,0.8138050242,0.9191068302,-4.24E-09,-2.78E-09,-0.4436253282,12.55952915,323.6007615,314.1285683,1.256537277,1.332352246,1.707616,1.590344812,30.00459016,30.20759622,33.10117007,33.74844121,-43.2337145,8033.633342,-7.40945E+35,0.9995950336,0.9997703016,0.9998438412,0.9994908889,0.6691161129,0.6745179831,0.958835679,0.8878568419,-6.41E-09,-8.09E-09,-0.4436253282,10.13293695,10.83604288,Passed
SN967,22.67694149,315.1379177,323.8136177,1.680963122,1.379939811,1.441067237,1.734443015,33.86779274,31.00908474,31.6362688,33.57277729,-42.98591703,8062.299772,7893.657104,1.000369632,1.000184424,1.000179775,1.000145269,0.9214073206,0.7165237319,0.7709947412,0.9559654197,-1.17E-08,-1.2E-08,-0.4442878306,3.040583903,326.6348114,320.9743684,2.070927632,1.768511274,2.138292077,2.37811073,38.63938501,35.23495561,37.92515889,40.29050091,-43.12082982,9136.297884,8212.011821,1.008318725,1.011191106,1.009412779,1.011298708,1.284203108,1.010723589,1.271348445,1.483907329,-3.06E-09,-2.64E-09,-0.4442878306,17.71672735,313.4838202,310.1658825,1.082058014,1.002800956,1.49402349,1.704163833,30.41501413,30.06395828,32.23539495,32.90143746,-46.74040387,-46.95098271,-45.82232382,-45.81499849,9296.821434,9151.846418,1.09251205,0.06248043308,1.000042997,0.9990850993,0.9994001165,0.9996240395,0.5289587413,0.4561919602,0.8138745114,0.9192810394,-4.22E-09,-2.77E-09,-0.4442878306,12.56717708,323.6056772,314.1281638,1.25648514,1.33236358,1.707967454,1.590571231,30.00155284,30.20462603,33.10080815,33.7485016,-43.23595365,8037.597735,-7.41701E+35,0.9995949699,0.9997703256,0.999843973,0.9994907052,0.6690836834,0.6744846473,0.9590602035,0.8880082897,-6.4E-09,-8.08E-09,-0.4442878306,0.2084579358,10.98774218,Passed
SN968,22.69557085,315.1369838,323.8207281,1.68128461,1.37994674,1.441160009,1.734825618,33.86795657,31.00679691,31.63459154,33.5730338,-42.98831051,8066.005567,7897.340722,1.00037027,1.000184859,1.000180249,1.000145651,0.9215935789,0.7164966229,0.771036903,0.9561900188,-1.17E-08,-1.2E-08,-0.4449503331,3.039844049,326.6431327,320.9797939,2.071682418,1.76899458,2.139137607,2.379146525,38.64452063,35.23714474,37.9299412,40.29734195,-43.12267873,9141.1692,8216.05992,1.008327393,1.011202632,1.009422542,1.011310394,1.284781855,1.011052775,1.271929794,1.484667821,-3.04E-09,-2.62E-09,-0.4449503331,17.73000316,313.4801431,310.1616152,1.081825128,1.002466228,1.49414442,1.704489688,30.41185133,30.06045352,32.23412062,32.90084496,-46.74619599,-46.95697368,-45.82766001,-45.82039079,9301.899837,9156.856441,1.089957731,0.06238955732,1.0000433,0.9990845043,0.9993998091,0.9996239431,0.5287835329,0.4559308522,0.8139439987,0.9194552487,-4.21E-09,-2.75E-09,-0.4449503331,12.57482501,323.6105929,314.1277592,1.256433004,1.332374914,1.708318908,1.590797649,29.99851553,30.20165584,33.10044623,33.74856198,-43.2381928,8041.562128,-7.42457E+35,0.9995949062,0.9997703496,0.9998441047,0.9994905214,0.6690512539,0.6744513115,0.9592847281,0.8881597374,-6.38E-09,-8.07E-09,-0.4449503331,0.5743745287,0.6781108036,Passed
SN969,22.71420021,315.13605,323.8278385,1.681606097,1.379953669,1.441252781,1.735208221,33.86812039,31.00450908,31.63291427,33.5732903,-42.99070399,8069.711362,7901.02434,1.000370909,1.000185294,1.000180723,1.000146034,0.9217798372,0.7164695139,0.7710790649,0.956414618,-1.17E-08,-1.2E-08,-0.4456128356,3.039104195,326.6514539,320.9852195,2.072437203,1.769477887,2.139983138,2.38018232,38.64965625,35.23933387,37.9347235,40.30418299,-43.12452763,9146.040517,8220.10802,1.008336062,1.011214159,1.009432305,1.01132208,1.285360602,1.01138196,1.272511143,1.485428313,-3.03E-09,-2.61E-09,-0.4456128356,17.74327897,313.476466,310.1573478,1.081592241,1.002131501,1.494265349,1.704815542,30.40868853,30.05694875,32.23284628,32.90025246,-46.75198812,-46.96296465,-45.83299619,-45.82578309,9306.978239,9161.866465,1.087403411,0.06229868157,1.000043604,0.9990839093,0.9993995016,0.9996238467,0.5286083244,0.4556697443,0.814013486,0.919629458,-4.19E-09,-2.73E-09,-0.4456128356,12.58247294,323.6155087,314.1273546,1.256380867,1.332386248,1.708670362,1.591024068,29.99547821,30.19868565,33.10008431,33.74862237,-43.24043194,8045.526522,-7.43213E+35,0.9995948425,0.9997703736,0.9998442365,0.9994903376,0.6690188243,0.6744179757,0.9595092526,0.8883111851,-6.37E-09,-8.06E-09,-0.4456128356,0.5805778241,0.3272801549,Failed
SN970,22.73282957,315.1351162,323.8349488,1.681927584,1.379960598,1.441345552,1.735590823,33.86828422,31.00222126,31.631237,33.5735468,-42.99309748,8073.417156,7904.707958,1.000371547,1.000185728,1.000181197,1.000146417,0.9219660954,0.7164424049,0.7711212267,0.9566392171,-1.17E-08,-1.2E-08,-0.446275338,3.038364341,326.6597752,320.9906451,2.073191989,1.769961193,2.140828668,2.381218115,38.65479186,35.241523,37.9395058,40.31102402,-43.12637654,9150.911834,8224.15612,1.008344731,1.011225686,1.009442068,1.011333766,1.285939348,1.011711146,1.273092492,1.486188804,-3.01E-09,-2.59E-09,-0.446275338,17.75655477,313.4727889,310.1530805,1.081359354,1.001796773,1.494386279,1.705141397,30.40552573,30.05344399,32.23157194,32.89965996,-46.75778024,-46.96895561,-45.83833238,-45.83117539,9312.056642,9166.876489,1.084849092,0.06220780581,1.000043908,0.9990833144,0.9993991942,0.9996237503,0.528433116,0.4554086363,0.8140829733,0.9198036672,-4.18E-09,-2.72E-09,-0.446275338,12.59012087,323.6204244,314.1269501,1.256328731,1.332397581,1.709021816,1.591250487,29.99244089,30.19571546,33.09972239,33.74868276,-43.24267109,8049.490915,-7.43969E+35,0.9995947789,0.9997703976,0.9998443682,0.9994901538,0.6689863948,0.6743846399,0.9597337771,0.8884626329,-6.36E-09,-8.05E-09,-0.446275338,0.3887517133,0.1579930632,Passed
