Vendor_Batch,vendor_yield,offset,driftelite,prod_val,smartcal,resistance_yield
523288-10,-0.015835576189709464,154,164,142,217,0.5503373124279501
523288-10,0.6895119996142449,211,125,193,199,0.44157050248623825
523860-04,-0.6304793576050547,107,130,104,145,-0.5921406375645764
523288-11,-0.4246101185125987,150,193,127,155,-0.9773803912093797
523288-10,0.8693522800007552,168,174,148,211,0.45462974140135176
523288-08,1.5874719904627808,147,125,142,191,1.0764354388696493
523288-10,0.8019193979248599,176,177,150,196,1.2163692077078034
523860-01,-0.11659971541728373,211,220,193,241,0.755259614725111
523288-08,-0.30359712930384963,182,217,130,240,0.23133607802709943
523288-10,-0.2675065441770293,211,222,193,241,-0.17820370699104565
523860-01,-1.2347644027881202,211,220,193,235,-1.1756456831454583
523288-08,-1.387658716396664,143,132,140,181,-1.2829630307065591
523860-04,-0.20397857989823062,113,165,87,140,0.016596149736877813
523288-06,1.0661241010192868,211,215,189,237,0.15217730059800583
523288-11,-1.1464191793791216,124,153,124,170,-0.9009669997496705
523860-01,0.2574727795476716,211,213,193,241,-0.4832706194385176
523288-06,0.6720954932808306,206,125,193,236,1.0498686469055483
523860-01,0.5258042163456234,211,158,193,235,0.8123417235995314
523860-01,0.2692300846045056,207,214,193,240,0.6066152600494551
523860-04,-1.1782155200132256,142,132,97,140,-1.0816607695592557
523288-10,0.06937250647409318,149,196,141,241,0.8047589312096811
523288-11,2.094092317094152,141,148,127,149,1.3961646170581299
523288-10,1.2922471428755296,149,178,146,213,1.5863489249332288
523288-06,0.09418399240229346,198,215,193,241,0.23894451768981811
523288-09,-0.9087316548298242,119,173,131,231,-1.5808109878190741
523860-04,0.7945411054322106,107,128,96,140,0.5660491721890597
523288-10,-0.02370492680193875,153,180,149,237,-0.21407626289517276
523288-11,-0.8635467709913787,147,169,147,224,-0.39710540533558764
523860-10,1.3254996315684868,181,181,106,223,0.8114800999948169
523860-10,0.5862004343471451,176,161,132,147,0.2608428096516137
523860-01,1.9373490853687014,203,222,193,241,2.2050468729983876
523860-04,0.9212740126272281,154,125,99,140,1.4533521745854392
523860-04,1.403671116775782,117,125,93,140,1.1446965523448323
523288-10,1.8746444700023597,161,170,142,191,2.487821810023627
523288-11,-0.23682501282126805,208,175,142,148,-0.6070322109789672
523860-01,0.30740836103101565,201,217,193,239,0.3638620701428783
523288-09,0.3646752335906471,198,222,193,241,0.5025966620359921
523860-10,-1.5277902807162307,180,200,147,174,-1.1225925356870479
523860-10,0.008413733381454496,127,161,112,140,-0.5526454493607552
523288-11,-1.1281905425527377,162,127,145,198,-0.7468430341764645
523860-01,0.9437819287200585,202,178,143,227,1.3584352182679318
523288-11,0.3522775825077259,156,169,135,208,-0.1410216679245621
523288-10,0.016084992545646007,159,172,148,219,-0.5261770494536143
523288-08,1.65868811019971,147,150,133,154,1.3605796009083924
523288-10,0.0698855838023434,158,156,147,227,0.31784779101002725
523288-09,-1.7304772994910305,128,131,140,210,-1.6337923071314169
523288-08,-0.12006589535132943,196,214,128,228,0.5039245238535962
523288-08,1.4457706208842502,144,136,131,185,1.1564796642876005
523288-08,0.5481118310173272,152,165,134,144,0.4338584786413894
523288-11,0.5582544686640997,141,160,135,194,0.9804459069553826
523288-09,-1.873662696202157,193,222,192,230,-1.5323004409698524
523860-01,-1.1778565084554944,211,222,193,238,-1.0726284442668026
523288-11,-2.210533985649933,142,127,145,214,-2.3737581541907824
523288-10,0.09718398346310689,187,155,138,205,0.29290897341747035
523860-04,0.05184062244823972,143,125,106,140,0.31729983012781693
523288-10,-0.8036539766295296,211,220,193,241,-1.5827158712395102
523288-08,-0.2941861668515343,150,162,143,183,-0.29916332831038533
523860-04,-0.18669845382894262,137,125,114,174,-0.13549810115361546
523288-09,0.7926874077387868,208,222,193,234,0.9837745980888984
523860-04,-0.7461670995441465,190,125,93,218,-0.821823923705679
523860-04,-0.7479256845899795,114,209,187,140,-0.5768625065144829
523288-11,-0.908501695488829,143,133,139,186,-0.45301143656821624
523288-06,0.5773279372255586,211,156,130,225,0.2457658054404983
523288-09,-2.367214214969662,118,218,193,238,-2.170771900393408
523860-04,0.3408067131765387,113,125,132,173,0.8901112802025852
523288-08,-1.0671231600349973,147,155,129,177,-0.7778675702216382
523288-11,-0.39034122034856933,211,149,132,240,-0.34634551512731104
523288-10,-0.45995568728258857,177,194,152,212,-0.9726344036935246
523288-09,1.4709725096295077,184,222,193,241,0.8720100269260012
523288-09,-0.1947364911508893,206,216,192,240,-0.6099197746482432
523288-09,0.9249518292776747,131,139,187,235,1.7873076689199179
523860-01,-0.8353833183177231,211,218,193,241,-1.1345193981468147
523860-10,-1.2297350407942558,164,163,149,228,-1.681037379882702
523288-09,-0.43768996285396344,196,220,186,241,0.15837492678944398
523288-08,0.19447318428180244,156,156,131,143,0.4315534650114418
523288-06,1.3905431219938709,141,158,193,166,1.2126000980040914
523860-10,2.4319437867882088,151,191,139,159,1.699487499675123
523860-04,-0.22449591183914294,197,125,193,219,-0.9908440263094608
523288-10,-1.287196831537643,168,182,143,196,-0.5762636103148915
523288-11,-0.3936098126116692,195,156,141,158,0.027767101531910587
523288-08,-0.8609028701076541,201,152,129,173,-0.5393434450251793
523288-10,1.3966973919098795,164,148,147,202,0.4072137767538828
523288-08,-0.7422994510781167,201,214,184,231,-0.9542686206848087
523860-04,2.5016475767817656,114,128,106,140,2.4208847023301194
523860-04,-0.8192266385580792,107,125,193,174,-0.6004763903824466
523288-10,-0.8037273487559707,173,160,144,194,-1.3159233385128988
523860-01,1.1609508307209502,211,181,151,179,0.8491528528321481
523860-04,1.177906946537225,160,125,128,140,1.296693632856732
523860-04,-1.676264377273418,107,125,137,140,-2.1003073370611873
523860-01,-0.8339578346713917,200,214,193,239,-0.15598028263086816
523288-08,-1.904944723707427,155,156,124,185,-1.6492651451109468
523860-04,0.6772291699081244,107,125,103,140,0.7521404162797052
523288-09,0.679533616424025,194,222,188,237,0.5444011857120596
523288-09,-0.7306717294061351,177,222,193,241,-0.20763521914061256
523860-01,1.1051247393874137,211,212,193,238,0.8686507106661925
523860-10,-1.5234219770273343,156,197,137,230,-1.6235029454271246
523288-08,-0.4983617736920575,161,182,136,192,-0.26432865943588063
523288-09,0.14544858846900413,191,222,193,241,-0.03656069390770941
523860-01,-0.893409350862208,203,217,193,241,-0.49583813331126425
523288-10,-0.609697789398076,164,154,142,206,0.09092962879334487
523288-08,-0.7914102176026518,107,160,128,173,-0.49157620707341937
523288-09,-0.1430423157658502,192,219,177,236,0.8321779399414895
523288-09,-0.07206014363280568,148,141,137,170,-0.9022223953015881
523288-09,-0.29962712532421926,202,172,133,236,-0.247377092530768
523860-01,0.5391995477984144,113,125,146,174,0.8829062102744103
523860-01,0.3702655330890657,211,211,193,241,0.10609702637481633
523860-01,-0.04053120290601471,204,214,193,241,0.6423749107629008
523288-09,-0.36082449858819554,200,222,188,233,-0.2732014589902764
523288-06,0.9273366474202914,211,222,193,241,0.8408561314983786
523860-04,0.5553925934603547,107,125,149,175,0.36462298625946576
523288-11,0.16551587626001946,142,128,190,189,0.7123367162835998
523288-06,0.1629311808741591,211,220,193,241,-0.47674459439547506
523288-10,-1.0628470869926496,145,170,145,196,-0.21017112691436168
523288-09,3.00902702450816,202,222,193,241,2.730162850523942
523288-09,-1.5531869322651914,191,158,186,238,-1.95235021723565
523860-01,1.9036238722362477,211,222,190,241,2.0647875073351054
523860-01,2.5319269245241576,206,160,146,241,2.0846802912984748
523860-10,-0.6945384639571329,199,222,136,224,-0.5860924053099309
523288-08,0.6750587190716191,133,170,138,177,-0.29944189762427287
523288-08,1.8004652393325158,154,165,131,184,1.9273228168594163
523860-04,-0.46901284742011917,107,125,126,140,-0.3613106981053532
523288-11,1.1428043439293945,153,147,138,160,2.1480696765512226
523288-06,-0.24147674728441584,211,222,183,241,0.06525892778749101
523288-08,-1.8545784687606333,163,171,131,196,-2.133038197696725
523288-09,-0.265075731987922,187,221,193,239,-0.4987325719797977
523288-11,0.9819014641272701,145,129,139,158,1.065623836752486
523288-10,1.317370650681378,164,170,143,171,1.1304122904573313
523288-08,0.47990575382053113,152,152,137,193,0.22277144392605536
523288-09,-2.605760283170641,196,211,181,241,-3.589175015473259
523288-09,-0.5586849165699165,107,183,136,183,-0.05789489593721131
523860-10,-1.508768525857189,179,183,140,149,-0.9262133367355464
523288-11,1.8787941437871511,162,160,139,205,0.9451358780763063
523288-10,-1.0026029418469153,133,182,138,211,-0.7366499290659605
523288-06,0.5855128017896502,211,218,193,241,0.47792130005824557
523288-08,-1.3645263570578021,163,158,143,174,-2.6878684451417625
523288-11,-0.24293462856291842,160,125,133,150,-0.7575793972499838
523288-11,0.20279436862037475,142,165,131,176,-0.24817736366031573
523288-10,1.2942246697562103,151,183,151,196,1.5312997284785965
523288-09,1.6999868933579774,189,222,193,229,1.9017252612959445
523288-11,-2.018294570030556,107,176,190,180,-1.9080966983237033
523860-04,1.4047524919130105,136,170,192,233,1.7411190367002827
523288-10,0.5678749035042084,141,161,148,199,0.4825492865852825
523860-01,-0.5415064426509919,211,218,191,238,-0.18312202296108088
523288-08,0.6666421141202146,146,166,135,188,0.17692974957246893
523288-08,0.06444315518793749,150,174,131,241,0.23741035882141187
523288-08,0.810115218919632,132,176,192,232,0.300982599311318
523288-11,0.06204028624823214,129,161,138,186,0.22454055776952425
523288-10,0.2682903356111592,202,148,148,197,-0.37049787418416713
523860-10,0.2849895409196318,172,170,138,229,0.09836335772582547
523288-10,0.3571689382041438,160,191,145,227,0.6507317149281365
523288-10,0.26995656081987246,163,222,138,240,0.3361689471005639
523288-09,2.501433022828086,203,174,138,241,1.576750635319541
523860-04,-0.3000706500213656,122,125,138,156,-0.6860077982120751
523288-06,-0.2983750551280099,211,221,193,241,-1.0029294425414894
523288-06,-1.26725368236878,208,206,193,241,-1.2675466278100334
523860-04,-0.9562171552180107,107,125,105,140,-0.7884481484112035
523288-08,0.7992950451856358,145,171,134,183,0.6341084469570788
523288-08,1.882966752213252,154,182,140,170,2.531091931641213
523288-11,0.8885865126863113,160,167,140,178,1.4415977469108883
523860-01,0.8971557840357238,210,215,193,241,0.4261777294404326
523860-04,0.41165807113958675,107,129,87,140,0.4760736346129945
523288-08,-2.0365832233918373,123,163,132,204,-2.1883084220802025
523860-10,-1.8836456121538632,161,192,135,226,-1.3605249639172492
523860-01,-0.9523075764905147,196,211,193,239,-0.8499877473201835
523860-04,0.38662810072307496,111,143,97,143,1.6775114389376398
523288-08,0.5902799765388422,111,125,134,216,1.0382184391306248
523860-04,0.717044492233147,114,125,134,140,1.558690227889374
523860-10,-1.9359208514337005,184,206,102,233,-2.0362632310060875
523288-10,0.38579220916781365,211,189,151,241,0.45713700515532574
523860-01,-0.9408080725371978,205,220,193,239,0.07880382240670702
523288-10,0.7425258842514407,174,183,150,208,1.761128910145719
523288-09,-0.1589953995458229,193,126,193,241,-0.27389606313883996
523860-10,1.1585422139414598,207,222,137,235,1.1141177233514492
523860-04,-0.19798394141542278,107,125,92,140,-0.34275633021766216
523860-04,0.8924410074571583,109,162,111,169,0.7373822526987759
523860-01,-0.000244210935251206,211,219,144,241,0.17359098546177865
523860-10,-1.4890767795485373,171,176,136,224,-1.9869165895413956
523288-08,-0.524498499890803,129,145,135,225,-0.7518757398554127
523860-04,0.4776449799419686,191,125,107,140,0.12596696547109942
523288-10,-0.3456104033760836,155,174,142,241,-1.2410617781193838
523288-11,0.5300395816995134,171,155,137,174,0.36168357491229286
523288-06,0.05649864763882868,206,218,189,241,-0.4820931441334841
523288-11,0.6207142846981144,158,177,136,192,-0.11854649608324508
523288-09,-0.049873255525760454,202,178,189,233,0.17393420520855218
523288-08,0.9075201191512065,139,157,129,165,1.5198542326643114
523860-10,1.184022122825183,211,222,193,228,1.2094516909973905
523288-08,-0.8726300231186137,143,133,136,183,-0.9358331302033893
523288-08,0.6645171158129238,211,217,124,222,-0.20793975882687876
523860-04,0.1588589042088932,107,128,87,227,0.18020318642697683
523288-06,0.6752775894614372,211,222,193,240,0.2550124753666342
523860-10,0.07849218069978632,184,174,141,167,-0.3705813924503852
523860-04,0.3966769990096914,107,136,94,140,-0.11213633805998519
523288-06,0.5468689798291053,208,140,193,235,0.8779835313560659
523288-09,-0.22576399297472485,186,218,181,236,0.25197315457125957
523288-09,-0.6901103228737229,182,158,190,241,-1.1469662949201582
523288-08,0.006446331322292536,153,125,136,182,-1.059957304905573
523860-01,0.3242797671204578,211,222,193,241,0.2081733580603862
523860-10,0.4409299731993692,187,188,127,233,0.37204977124840544
523288-08,1.2001837104832793,144,179,133,179,1.122939268054397
523860-01,1.174656823896722,202,222,193,241,1.574054557656545
523860-10,1.5272998116975696,186,181,191,228,0.9685450601928681
523288-08,0.42001678972595485,139,222,138,159,0.02042324974236115
523860-01,0.5166662326898647,200,207,193,241,0.23010084520682944
523288-06,-0.6836247435145664,145,222,142,241,-0.2831822666296055
523860-04,-1.0304272333024898,124,125,89,233,-0.7373890692492471
523288-10,1.8450675476033698,163,163,156,212,1.4627479397679202
523288-09,-1.0049867209633991,135,167,193,234,-0.9407849631810365
523860-10,-0.34237520805654303,161,196,133,187,-0.2783325855067391
523860-10,0.3324002724118554,170,190,144,171,0.37414389917435187
523860-04,0.48402229560712096,202,217,107,232,1.1746972174731058
523860-01,1.9712846751878896,204,210,190,240,1.8710155441259733
523860-10,-0.742743101874541,154,177,138,223,-1.4789959241814978
523288-08,0.21409862771638932,167,179,124,188,0.3513019428546109
523860-04,1.428793945192763,112,125,102,140,1.187064646303034
523288-09,-0.24491548423221224,194,219,193,241,0.3407021824730915
523860-01,-0.22332324303202034,160,211,193,218,0.062225088885414226
523288-10,-0.39536952200256814,170,174,151,200,-0.4443739635908963
523860-01,-2.1399572163470655,199,220,193,233,-2.1619069387160965
523288-10,0.09599264548686628,157,139,140,159,0.2375805535207766
523288-09,0.09649844994269399,201,217,181,241,0.8825325283052614
523288-10,-1.6674993774350708,136,143,147,180,-1.4943215752945833
523860-04,0.28769602229842345,107,125,131,216,-0.02025093281111562
523288-06,-0.31996310872389205,168,188,139,208,0.7940133941693261
523860-04,0.018084701468589457,107,132,131,140,0.4993695394898198
523288-08,-1.489749755681762,135,160,127,173,-1.8932074098994414
523860-10,0.08588307186877278,177,170,141,225,-0.04552345895866308
523288-06,-1.4368396077225363,208,215,193,238,-2.1762704597785323
523288-11,-0.14411456368433984,160,180,136,163,-0.4967862912370138
523288-11,-0.5941667112672644,142,183,133,159,-0.2824698712583041
523860-01,1.0390211910368052,144,212,144,211,1.1978438028982445
523860-04,1.0302753933433075,188,125,109,212,1.1748884039958614
523860-10,-0.5613879880255793,174,165,150,241,-0.6536684965031159
523288-06,-1.5571148713452798,211,222,193,241,-0.6855172142687627
523288-09,-0.38300068493539713,205,219,181,232,-0.011880178862893331
523860-01,0.5734888186657371,211,210,193,241,1.2163925236573037
523288-06,-0.9101002295476569,211,222,193,241,-0.17935991572603105
523288-10,-0.45070633397025106,211,160,150,226,-0.6505931577154429
523288-06,-0.8081425263400097,211,222,193,241,-1.1262118083871315
523860-04,0.7239133829098259,107,125,87,140,0.4338099346839055
523288-08,0.6285119610997814,159,152,140,176,1.333827700205537
523860-01,-1.0051019073042473,205,213,193,231,-0.22565553417489737
523860-10,-1.5219182288578679,165,168,135,175,-1.5396540334826287
523288-10,-0.6997541510275456,211,222,193,241,-0.3492630736257419
523288-10,-0.5050777120202059,182,153,147,154,-0.5420744230445923
523860-04,-0.28222243597851016,113,125,193,140,-0.7678314588329769
523288-08,-1.2450478555675817,107,164,137,199,-0.8717617129839588
523288-09,1.7399388387978627,192,222,192,238,1.914510484222087
523860-04,-0.2051910731867959,119,125,113,140,-1.2673335058356248
523288-09,0.44792150650151036,186,210,193,160,0.3794770283293636
523288-10,0.11352609416439459,163,158,144,190,-0.060971851762358795
523288-09,0.7345398209719173,186,222,181,236,0.739971310756096
