,DS_85_port1_Return Loss_Result,DS_85_port1_Insertion Loss_Result,DS_85_port1_Insertion Tilt_Result,DS_85_port1_Isolation_Result,DS_85_port1_Max Delta 1_Result,DS_85_port1_Max Delta 2_Result,DS_85_port2_Return Loss_Result,DS_85_port2_Insertion Loss_Result,DS_85_port2_Insertion Tilt_Result,DS_85_port2_Isolation_Result,DS_85_port2_Max Delta 1_Result,DS_85_port4_Max Delta 2_Result,DS_85_port4_PORT-4_Result,DS_85_port4_Return Loss_Result,DS_85_port4_Insertion Loss_Result,DS_85_port4_Insertion Tilt_Result,DS_204_port1_Return Loss_Result,DS_204_port1_Insertion Loss_Result,DS_204_port1_Insertion Tilt_Result,DS_204_port1_Isolation_Result,DS_204_port1_Max Delta 1_Result,DS_204_port1_Max Delta 2_Result,DS_204_port2_Return Loss_Result,DS_204_port2_Insertion Loss_Result,DS_204_port2_Insertion Tilt_Result,DS_204_port2_Isolation_Result,DS_204_port2_Max Delta 1_Result,DS_204_port4_Max Delta 2_Result,DS_204_port4_PORT-4_Result,DS_204_port4_Return Loss_Result,DS_204_port4_Insertion Loss_Result,DS_204_port4_Insertion Tilt_Result,US_85_port1_Return Loss_Result,US_85_port1_Insertion Loss_Result,US_85_port1_PORT-2_Result,US_85_port2_Insertion Loss_Result,US_85_port2_PORT-3_Result,US_85_port3_Insertion Loss_Result,US_85_port3_PORT-4_Result,US_85_port4_Insertion Loss_Result,US_85_port4_----------------------------------------_Result,US_204_port1_Return Loss_Result,US_204_port1_Insertion Loss_Result,US_204_port1_PORT-2_Result,US_204_port2_Insertion Loss_Result,US_204_port2_PORT-3_Result,US_204_port3_Insertion Loss_Result,US_204_port3_PORT-4_Result,US_204_port4_Insertion Loss_Result,US_204_port4_----------------------------------------_Result,kpi
105200611468,-16.46,-16.46,-16.46,-16.46,-16.46,-16.46,-16.91,-16.91,-16.91,-16.91,-16.91,0.94,0.94,0.94,0.94,0.94,-16.48,-16.48,-16.48,-16.48,-16.48,-16.48,-16.39,-16.39,-16.39,-16.39,-16.39,0.84,0.84,0.84,0.84,0.84,-16.25,-16.25,-16.25,10.93,10.93,10.94,10.94,10.79,10.79,-16.07,-16.07,-16.07,10.97,10.97,11.04,11.04,10.88,10.88,PASSED
105205110739,-16.78,-16.78,-16.78,-16.78,-16.78,-16.78,-17.85,-17.85,-17.85,-17.85,-17.85,1.19,1.19,1.19,1.19,1.19,-15.19,-15.19,-15.19,-15.19,-15.19,-15.19,-17.78,-17.78,-17.78,-17.78,-17.78,1.09,1.09,1.09,1.09,1.09,-16.2,-16.2,-16.2,10.79,10.79,10.85,10.85,10.6,10.6,-16.07,-16.07,-16.07,10.8,10.8,11.14,11.14,10.7,10.7,PASSED
105201510290,-16.34,-16.34,-16.34,-16.34,-16.34,-16.34,-16.29,-16.29,-16.29,-16.29,-16.29,1.28,1.28,1.28,1.28,1.28,-15.56,-15.56,-15.56,-15.56,-15.56,-15.56,-15.55,-15.55,-15.55,-15.55,-15.55,1.41,1.41,1.41,1.41,1.41,-15.77,-15.77,-15.77,10.81,10.81,10.81,10.81,11.05,11.05,-15.03,-15.03,-15.03,11.24,11.24,11.24,11.24,11.24,11.24,FAILED
105205210079,-15.65,-15.65,-15.65,-15.65,-15.65,-15.65,-16.09,-16.09,-16.09,-16.09,-16.09,1.42,1.42,1.42,1.42,1.42,-15.08,-15.08,-15.08,-15.08,-15.08,-15.08,-16.13,-16.13,-16.13,-16.13,-16.13,0.99,0.99,0.99,0.99,0.99,-16.04,-16.04,-16.04,11.04,11.04,11.09,11.09,10.67,10.67,-15.4,-15.4,-15.4,11.2,11.2,11.24,11.24,10.97,10.97,PASSED
105205210290,-15.45,-15.45,-15.45,-15.45,-15.45,-15.45,-15.54,-15.54,-15.54,-15.54,-15.54,1.23,1.23,1.23,1.23,1.23,-15.56,-15.56,-15.56,-15.56,-15.56,-15.56,-16.64,-16.64,-16.64,-16.64,-16.64,1.23,1.23,1.23,1.23,1.23,-17.55,-17.55,-17.55,10.67,10.67,10.94,10.94,10.79,10.79,-15.76,-15.76,-15.76,10.95,10.95,10.91,10.91,10.97,10.97,PASSED
105205110887,-17.27,-17.27,-17.27,-17.27,-17.27,-17.27,-17.53,-17.53,-17.53,-17.53,-17.53,1.38,1.38,1.38,1.38,1.38,-16.18,-16.18,-16.18,-16.18,-16.18,-16.18,-17.71,-17.71,-17.71,-17.71,-17.71,1.32,1.32,1.32,1.32,1.32,-16.93,-16.93,-16.93,10.59,10.59,10.78,10.78,10.49,10.49,-16.5,-16.5,-16.5,10.94,10.94,11.18,11.18,10.88,10.88,PASSED
105204410752,-16.07,-16.07,-16.07,-16.07,-16.07,-16.07,-15.5,-15.5,-15.5,-15.5,-15.5,1.23,1.23,1.23,1.23,1.23,-15.42,-15.42,-15.42,-15.42,-15.42,-15.42,-15.45,-15.45,-15.45,-15.45,-15.45,0.88,0.88,0.88,0.88,0.88,-16.83,-16.83,-16.83,10.7,10.7,10.73,10.73,10.42,10.42,-15.75,-15.75,-15.75,10.86,10.86,11.04,11.04,10.72,10.72,FAILED
105204610458,-16.25,-16.25,-16.25,-16.25,-16.25,-16.25,-16.23,-16.23,-16.23,-16.23,-16.23,0.54,0.54,0.54,0.54,0.54,-17.7,-17.7,-17.7,-17.7,-17.7,-17.7,-17.7,-17.7,-17.7,-17.7,-17.7,0.71,0.71,0.71,0.71,0.71,-17.89,-17.89,-17.89,10.62,10.62,10.89,10.89,10.89,10.89,-16.85,-16.85,-16.85,10.88,10.88,11.01,11.01,11.0,11.0,PASSED
105210112061,-17.64,-17.64,-17.64,-17.64,-17.64,-17.64,-16.7,-16.7,-16.7,-16.7,-16.7,0.82,0.82,0.82,0.82,0.82,-15.21,-15.21,-15.21,-15.21,-15.21,-15.21,-15.81,-15.81,-15.81,-15.81,-15.81,0.73,0.73,0.73,0.73,0.73,-16.02,-16.02,-16.02,11.04,11.04,10.62,10.62,10.77,10.77,-15.85,-15.85,-15.85,11.15,11.15,10.96,10.96,10.95,10.95,PASSED
105205210594,-16.34,-16.34,-16.34,-16.34,-16.34,-16.34,-16.52,-16.52,-16.52,-16.52,-16.52,1.7,1.7,1.7,1.7,1.7,-15.31,-15.31,-15.31,-15.31,-15.31,-15.31,-15.16,-15.16,-15.16,-15.16,-15.16,1.48,1.48,1.48,1.48,1.48,-17.46,-17.46,-17.46,11.01,11.01,11.05,11.05,10.38,10.38,-15.72,-15.72,-15.72,11.14,11.14,11.11,11.11,10.78,10.78,FAILED
105204410625,-15.76,-15.76,-15.76,-15.76,-15.76,-15.76,-15.91,-15.91,-15.91,-15.91,-15.91,1.25,1.25,1.25,1.25,1.25,-15.34,-15.34,-15.34,-15.34,-15.34,-15.34,-16.15,-16.15,-16.15,-16.15,-16.15,1.22,1.22,1.22,1.22,1.22,-16.11,-16.11,-16.11,10.71,10.71,10.77,10.77,10.7,10.7,-16.45,-16.45,-16.45,11.03,11.03,10.99,10.99,10.87,10.87,PASSED
105201510184,-17.07,-17.07,-17.07,-17.07,-17.07,-17.07,-17.07,-17.07,-17.07,-17.07,-17.07,0.75,0.75,0.75,0.75,0.75,-15.92,-15.92,-15.92,-15.92,-15.92,-15.92,-15.96,-15.96,-15.96,-15.96,-15.96,0.93,0.93,0.93,0.93,0.93,-17.57,-17.57,-17.57,11.06,11.06,11.04,11.04,11.03,11.03,-16.12,-16.12,-16.12,11.23,11.23,11.14,11.14,10.34,10.34,PASSED
105201610288,-15.66,-15.66,-15.66,-15.66,-15.66,-15.66,-15.98,-15.98,-15.98,-15.98,-15.98,0.92,0.92,0.92,0.92,0.92,-15.93,-15.93,-15.93,-15.93,-15.93,-15.93,-15.32,-15.32,-15.32,-15.32,-15.32,0.9,0.9,0.9,0.9,0.9,-17.16,-17.16,-17.16,10.56,10.56,11.12,11.12,10.78,10.78,-15.22,-15.22,-15.22,10.67,10.67,11.12,11.12,11.08,11.08,FAILED
105204410978,-16.29,-16.29,-16.29,-16.29,-16.29,-16.29,-16.27,-16.27,-16.27,-16.27,-16.27,0.94,0.94,0.94,0.94,0.94,-16.41,-16.41,-16.41,-16.41,-16.41,-16.41,-16.43,-16.43,-16.43,-16.43,-16.43,0.9,0.9,0.9,0.9,0.9,-15.95,-15.95,-15.95,11.08,11.08,11.08,11.08,11.08,11.08,-15.61,-15.61,-15.61,11.13,11.13,11.14,11.14,11.14,11.14,PASSED
105205210442,-16.07,-16.07,-16.07,-16.07,-16.07,-16.07,-15.9,-15.9,-15.9,-15.9,-15.9,1.05,1.05,1.05,1.05,1.05,-15.98,-15.98,-15.98,-15.98,-15.98,-15.98,-16.61,-16.61,-16.61,-16.61,-16.61,1.31,1.31,1.31,1.31,1.31,-17.91,-17.91,-17.91,9.94,9.94,10.91,10.91,10.48,10.48,-15.6,-15.6,-15.6,10.91,10.91,10.96,10.96,10.64,10.64,PASSED
105210311071,-16.01,-16.01,-16.01,-16.01,-16.01,-16.01,-16.12,-16.12,-16.12,-16.12,-16.12,0.87,0.87,0.87,0.87,0.87,-15.39,-15.39,-15.39,-15.39,-15.39,-15.39,-17.4,-17.4,-17.4,-17.4,-17.4,0.68,0.68,0.68,0.68,0.68,-18.03,-18.03,-18.03,10.81,10.81,10.77,10.77,10.77,10.77,-15.21,-15.21,-15.21,11.46,11.46,11.15,11.15,11.14,11.14,PASSED
105210112198,-16.2,-16.2,-16.2,-16.2,-16.2,-16.2,-15.91,-15.91,-15.91,-15.91,-15.91,1.22,1.22,1.22,1.22,1.22,-15.17,-15.17,-15.17,-15.17,-15.17,-15.17,-15.14,-15.14,-15.14,-15.14,-15.14,0.8,0.8,0.8,0.8,0.8,-17.19,-17.19,-17.19,10.85,10.85,11.04,11.04,10.87,10.87,-15.16,-15.16,-15.16,10.98,10.98,11.21,11.21,11.06,11.06,PASSED
105205110821,-16.53,-16.53,-16.53,-16.53,-16.53,-16.53,-16.91,-16.91,-16.91,-16.91,-16.91,1.12,1.12,1.12,1.12,1.12,-15.19,-15.19,-15.19,-15.19,-15.19,-15.19,-18.31,-18.31,-18.31,-18.31,-18.31,0.94,0.94,0.94,0.94,0.94,-17.76,-17.76,-17.76,10.81,10.81,10.72,10.72,10.72,10.72,-16.17,-16.17,-16.17,11.04,11.04,10.97,10.97,10.96,10.96,PASSED
105210111936,-15.68,-15.68,-15.68,-15.68,-15.68,-15.68,-15.67,-15.67,-15.67,-15.67,-15.67,1.49,1.49,1.49,1.49,1.49,-16.66,-16.66,-16.66,-16.66,-16.66,-16.66,-18.07,-18.07,-18.07,-18.07,-18.07,1.46,1.46,1.46,1.46,1.46,-16.79,-16.79,-16.79,10.65,10.65,10.75,10.75,10.75,10.75,-16.18,-16.18,-16.18,11.22,11.22,11.37,11.37,11.37,11.37,PASSED
105204610513,-15.31,-15.31,-15.31,-15.31,-15.31,-15.31,-17.59,-17.59,-17.59,-17.59,-17.59,0.93,0.93,0.93,0.93,0.93,-15.55,-15.55,-15.55,-15.55,-15.55,-15.55,-16.71,-16.71,-16.71,-16.71,-16.71,0.86,0.86,0.86,0.86,0.86,-17.89,-17.89,-17.89,10.89,10.89,10.66,10.66,10.59,10.59,-15.79,-15.79,-15.79,10.96,10.96,10.9,10.9,10.62,10.62,PASSED
105205210247,-15.22,-15.22,-15.22,-15.22,-15.22,-15.22,-15.92,-15.92,-15.92,-15.92,-15.92,0.84,0.84,0.84,0.84,0.84,-16.15,-16.15,-16.15,-16.15,-16.15,-16.15,-16.15,-16.15,-16.15,-16.15,-16.15,1.37,1.37,1.37,1.37,1.37,-15.4,-15.4,-15.4,10.9,10.9,10.98,10.98,10.98,10.98,-15.03,-15.03,-15.03,11.36,11.36,11.17,11.17,11.16,11.16,PASSED
105210111999,-15.83,-15.83,-15.83,-15.83,-15.83,-15.83,-15.79,-15.79,-15.79,-15.79,-15.79,1.04,1.04,1.04,1.04,1.04,-17.43,-17.43,-17.43,-17.43,-17.43,-17.43,-17.45,-17.45,-17.45,-17.45,-17.45,1.05,1.05,1.05,1.05,1.05,-16.94,-16.94,-16.94,11.08,11.08,11.07,11.07,11.07,11.07,-15.51,-15.51,-15.51,11.11,11.11,11.11,11.11,11.1,11.1,PASSED
105210112179,-15.53,-15.53,-15.53,-15.53,-15.53,-15.53,-15.24,-15.24,-15.24,-15.24,-15.24,1.43,1.43,1.43,1.43,1.43,-15.08,-15.08,-15.08,-15.08,-15.08,-15.08,-16.16,-16.16,-16.16,-16.16,-16.16,1.24,1.24,1.24,1.24,1.24,-16.78,-16.78,-16.78,11.27,11.27,10.82,10.82,10.59,10.59,-15.29,-15.29,-15.29,11.19,11.19,11.25,11.25,10.83,10.83,FAILED
105205210318,-16.32,-16.32,-16.32,-16.32,-16.32,-16.32,-16.91,-16.91,-16.91,-16.91,-16.91,1.54,1.54,1.54,1.54,1.54,-15.04,-15.04,-15.04,-15.04,-15.04,-15.04,-18.65,-18.65,-18.65,-18.65,-18.65,1.49,1.49,1.49,1.49,1.49,-16.5,-16.5,-16.5,11.05,11.05,10.92,10.92,10.71,10.71,-15.77,-15.77,-15.77,11.06,11.06,11.17,11.17,10.89,10.89,FAILED
105201610350,-17.92,-17.92,-17.92,-17.92,-17.92,-17.92,-17.37,-17.37,-17.37,-17.37,-17.37,1.14,1.14,1.14,1.14,1.14,-15.59,-15.59,-15.59,-15.59,-15.59,-15.59,-16.22,-16.22,-16.22,-16.22,-16.22,1.4,1.4,1.4,1.4,1.4,-15.48,-15.48,-15.48,10.4,10.4,11.12,11.12,11.13,11.13,-15.97,-15.97,-15.97,10.86,10.86,10.85,10.85,10.88,10.88,PASSED
105205110852,-15.09,-15.09,-15.09,-15.09,-15.09,-15.09,-15.79,-15.79,-15.79,-15.79,-15.79,1.71,1.71,1.71,1.71,1.71,-16.87,-16.87,-16.87,-16.87,-16.87,-16.87,-15.17,-15.17,-15.17,-15.17,-15.17,1.74,1.74,1.74,1.74,1.74,-18.47,-18.47,-18.47,10.98,10.98,10.87,10.87,10.78,10.78,-15.34,-15.34,-15.34,11.22,11.22,10.99,10.99,11.34,11.34,PASSED
105205110748,-15.89,-15.89,-15.89,-15.89,-15.89,-15.89,-17.29,-17.29,-17.29,-17.29,-17.29,1.1,1.1,1.1,1.1,1.1,-16.37,-16.37,-16.37,-16.37,-16.37,-16.37,-16.28,-16.28,-16.28,-16.28,-16.28,1.92,1.92,1.92,1.92,1.92,-17.54,-17.54,-17.54,10.69,10.69,11.04,11.04,10.76,10.76,-15.99,-15.99,-15.99,11.24,11.24,10.94,10.94,11.21,11.21,PASSED
105205210205,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.56,-15.56,-15.56,-15.56,-15.56,1.34,1.34,1.34,1.34,1.34,-16.43,-16.43,-16.43,-16.43,-16.43,-16.43,-15.99,-15.99,-15.99,-15.99,-15.99,1.02,1.02,1.02,1.02,1.02,-17.92,-17.92,-17.92,10.88,10.88,10.9,10.9,10.69,10.69,-15.08,-15.08,-15.08,11.11,11.11,11.0,11.0,10.84,10.84,PASSED
105201610363,-15.89,-15.89,-15.89,-15.89,-15.89,-15.89,-15.8,-15.8,-15.8,-15.8,-15.8,1.32,1.32,1.32,1.32,1.32,-15.28,-15.28,-15.28,-15.28,-15.28,-15.28,-15.34,-15.34,-15.34,-15.34,-15.34,1.51,1.51,1.51,1.51,1.51,-16.52,-16.52,-16.52,10.6,10.6,10.64,10.64,10.64,10.64,-16.02,-16.02,-16.02,11.24,11.24,11.25,11.25,11.24,11.24,PASSED
105205210021,-15.58,-15.58,-15.58,-15.58,-15.58,-15.58,-15.6,-15.6,-15.6,-15.6,-15.6,1.59,1.59,1.59,1.59,1.59,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.35,-15.35,-15.35,-15.35,-15.35,1.15,1.15,1.15,1.15,1.15,-17.46,-17.46,-17.46,10.84,10.84,10.84,10.84,10.83,10.83,-15.72,-15.72,-15.72,10.98,10.98,10.99,10.99,10.98,10.98,PASSED
105205210166,-15.4,-15.4,-15.4,-15.4,-15.4,-15.4,-16.08,-16.08,-16.08,-16.08,-16.08,1.26,1.26,1.26,1.26,1.26,-15.82,-15.82,-15.82,-15.82,-15.82,-15.82,-15.96,-15.96,-15.96,-15.96,-15.96,0.94,0.94,0.94,0.94,0.94,-17.67,-17.67,-17.67,10.99,10.99,11.27,11.27,10.98,10.98,-15.28,-15.28,-15.28,11.25,11.25,11.25,11.25,11.24,11.24,PASSED
105210313222,-15.11,-15.11,-15.11,-15.11,-15.11,-15.11,-16.54,-16.54,-16.54,-16.54,-16.54,1.04,1.04,1.04,1.04,1.04,-15.55,-15.55,-15.55,-15.55,-15.55,-15.55,-15.56,-15.56,-15.56,-15.56,-15.56,0.94,0.94,0.94,0.94,0.94,-16.86,-16.86,-16.86,10.97,10.97,10.97,10.97,10.98,10.98,-15.13,-15.13,-15.13,11.04,11.04,11.05,11.05,10.82,10.82,PASSED
105210112054,-16.16,-16.16,-16.16,-16.16,-16.16,-16.16,-16.47,-16.47,-16.47,-16.47,-16.47,1.78,1.78,1.78,1.78,1.78,-15.5,-15.5,-15.5,-15.5,-15.5,-15.5,-15.21,-15.21,-15.21,-15.21,-15.21,1.66,1.66,1.66,1.66,1.66,-16.5,-16.5,-16.5,11.38,11.38,11.38,11.38,11.39,11.39,-16.08,-16.08,-16.08,11.43,11.43,11.43,11.43,11.42,11.42,PASSED
105201610386,-17.25,-17.25,-17.25,-17.25,-17.25,-17.25,-17.23,-17.23,-17.23,-17.23,-17.23,0.56,0.56,0.56,0.56,0.56,-16.76,-16.76,-16.76,-16.76,-16.76,-16.76,-16.82,-16.82,-16.82,-16.82,-16.82,0.83,0.83,0.83,0.83,0.83,-16.42,-16.42,-16.42,11.1,11.1,11.11,11.11,11.11,11.11,-15.35,-15.35,-15.35,11.34,11.34,11.32,11.32,11.34,11.34,PASSED
105205110982,-16.46,-16.46,-16.46,-16.46,-16.46,-16.46,-18.1,-18.1,-18.1,-18.1,-18.1,1.56,1.56,1.56,1.56,1.56,-17.52,-17.52,-17.52,-17.52,-17.52,-17.52,-18.76,-18.76,-18.76,-18.76,-18.76,1.3,1.3,1.3,1.3,1.3,-16.14,-16.14,-16.14,10.7,10.7,10.78,10.78,10.5,10.5,-16.77,-16.77,-16.77,10.92,10.92,10.97,10.97,10.79,10.79,PASSED
105204211013,-15.5,-15.5,-15.5,-15.5,-15.5,-15.5,-16.51,-16.51,-16.51,-16.51,-16.51,0.7,0.7,0.7,0.7,0.7,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-15.8,-15.8,-15.8,-15.8,-15.8,0.69,0.69,0.69,0.69,0.69,-15.53,-15.53,-15.53,10.42,10.42,10.78,10.78,10.44,10.44,-15.23,-15.23,-15.23,10.97,10.97,11.07,11.07,10.78,10.78,PASSED
105210311219,-15.8,-15.8,-15.8,-15.8,-15.8,-15.8,-15.28,-15.28,-15.28,-15.28,-15.28,1.04,1.04,1.04,1.04,1.04,-15.19,-15.19,-15.19,-15.19,-15.19,-15.19,-17.44,-17.44,-17.44,-17.44,-17.44,0.93,0.93,0.93,0.93,0.93,-16.79,-16.79,-16.79,11.07,11.07,10.98,10.98,10.52,10.52,-15.82,-15.82,-15.82,11.1,11.1,10.97,10.97,10.82,10.82,PASSED
105204610586,-15.49,-15.49,-15.49,-15.49,-15.49,-15.49,-16.24,-16.24,-16.24,-16.24,-16.24,0.93,0.93,0.93,0.93,0.93,-15.69,-15.69,-15.69,-15.69,-15.69,-15.69,-16.52,-16.52,-16.52,-16.52,-16.52,0.79,0.79,0.79,0.79,0.79,-15.21,-15.21,-15.21,10.99,10.99,10.84,10.84,10.59,10.59,-15.22,-15.22,-15.22,10.97,10.97,10.87,10.87,10.87,10.87,PASSED
105210313854,-15.42,-15.42,-15.42,-15.42,-15.42,-15.42,-15.42,-15.42,-15.42,-15.42,-15.42,1.07,1.07,1.07,1.07,1.07,-15.08,-15.08,-15.08,-15.08,-15.08,-15.08,-15.24,-15.24,-15.24,-15.24,-15.24,0.95,0.95,0.95,0.95,0.95,-17.71,-17.71,-17.71,10.78,10.78,11.04,11.04,10.54,10.54,-15.77,-15.77,-15.77,10.98,10.98,11.15,11.15,10.72,10.72,PASSED
105205210421,-15.13,-15.13,-15.13,-15.13,-15.13,-15.13,-16.85,-16.85,-16.85,-16.85,-16.85,1.08,1.08,1.08,1.08,1.08,-15.39,-15.39,-15.39,-15.39,-15.39,-15.39,-17.85,-17.85,-17.85,-17.85,-17.85,0.68,0.68,0.68,0.68,0.68,-16.98,-16.98,-16.98,10.91,10.91,10.85,10.85,10.65,10.65,-16.43,-16.43,-16.43,10.93,10.93,10.86,10.86,10.91,10.91,PASSED
105205110876,-16.01,-16.01,-16.01,-16.01,-16.01,-16.01,-16.05,-16.05,-16.05,-16.05,-16.05,0.86,0.86,0.86,0.86,0.86,-15.09,-15.09,-15.09,-15.09,-15.09,-15.09,-17.11,-17.11,-17.11,-17.11,-17.11,1.12,1.12,1.12,1.12,1.12,-16.8,-16.8,-16.8,10.66,10.66,10.67,10.67,10.67,10.67,-16.25,-16.25,-16.25,10.87,10.87,11.17,11.17,10.94,10.94,FAILED
105204410813,-15.99,-15.99,-15.99,-15.99,-15.99,-15.99,-15.48,-15.48,-15.48,-15.48,-15.48,0.54,0.54,0.54,0.54,0.54,-15.12,-15.12,-15.12,-15.12,-15.12,-15.12,-17.16,-17.16,-17.16,-17.16,-17.16,0.68,0.68,0.68,0.68,0.68,-16.18,-16.18,-16.18,10.85,10.85,10.73,10.73,10.56,10.56,-16.05,-16.05,-16.05,11.18,11.18,10.99,10.99,10.96,10.96,FAILED
105203610910,-15.44,-15.44,-15.44,-15.44,-15.44,-15.44,-15.36,-15.36,-15.36,-15.36,-15.36,1.08,1.08,1.08,1.08,1.08,-15.34,-15.34,-15.34,-15.34,-15.34,-15.34,-15.32,-15.32,-15.32,-15.32,-15.32,0.88,0.88,0.88,0.88,0.88,-16.61,-16.61,-16.61,10.66,10.66,10.66,10.66,10.48,10.48,-15.1,-15.1,-15.1,10.9,10.9,10.86,10.86,10.86,10.86,FAILED
105210111921,-16.12,-16.12,-16.12,-16.12,-16.12,-16.12,-17.07,-17.07,-17.07,-17.07,-17.07,1.05,1.05,1.05,1.05,1.05,-15.13,-15.13,-15.13,-15.13,-15.13,-15.13,-15.27,-15.27,-15.27,-15.27,-15.27,0.87,0.87,0.87,0.87,0.87,-16.23,-16.23,-16.23,10.61,10.61,11.07,11.07,10.45,10.45,-15.92,-15.92,-15.92,11.06,11.06,11.1,11.1,11.24,11.24,PASSED
105205210486,-15.2,-15.2,-15.2,-15.2,-15.2,-15.2,-15.89,-15.89,-15.89,-15.89,-15.89,0.82,0.82,0.82,0.82,0.82,-15.66,-15.66,-15.66,-15.66,-15.66,-15.66,-16.62,-16.62,-16.62,-16.62,-16.62,0.81,0.81,0.81,0.81,0.81,-18.76,-18.76,-18.76,10.69,10.69,10.85,10.85,10.46,10.46,-15.43,-15.43,-15.43,10.9,10.9,10.91,10.91,10.39,10.39,PASSED
105205110879,-15.9,-15.9,-15.9,-15.9,-15.9,-15.9,-15.91,-15.91,-15.91,-15.91,-15.91,1.07,1.07,1.07,1.07,1.07,-17.45,-17.45,-17.45,-17.45,-17.45,-17.45,-17.42,-17.42,-17.42,-17.42,-17.42,0.73,0.73,0.73,0.73,0.73,-16.92,-16.92,-16.92,10.76,10.76,10.43,10.43,10.43,10.43,-15.67,-15.67,-15.67,11.02,11.02,10.58,10.58,10.6,10.6,PASSED
105201510359,-15.13,-15.13,-15.13,-15.13,-15.13,-15.13,-15.01,-15.01,-15.01,-15.01,-15.01,1.83,1.83,1.83,1.83,1.83,-17.41,-17.41,-17.41,-17.41,-17.41,-17.41,-17.27,-17.27,-17.27,-17.27,-17.27,0.86,0.86,0.86,0.86,0.86,-17.42,-17.42,-17.42,11.17,11.17,11.17,11.17,11.18,11.18,-15.14,-15.14,-15.14,11.31,11.31,11.29,11.29,11.3,11.3,PASSED
105205210139,-15.39,-15.39,-15.39,-15.39,-15.39,-15.39,-15.71,-15.71,-15.71,-15.71,-15.71,1.08,1.08,1.08,1.08,1.08,-15.93,-15.93,-15.93,-15.93,-15.93,-15.93,-15.04,-15.04,-15.04,-15.04,-15.04,0.91,0.91,0.91,0.91,0.91,-16.87,-16.87,-16.87,11.24,11.24,11.04,11.04,10.74,10.74,-15.76,-15.76,-15.76,10.96,10.96,11.16,11.16,10.9,10.9,PASSED
105205210068,-15.23,-15.23,-15.23,-15.23,-15.23,-15.23,-15.91,-15.91,-15.91,-15.91,-15.91,0.93,0.93,0.93,0.93,0.93,-15.02,-15.02,-15.02,-15.02,-15.02,-15.02,-16.49,-16.49,-16.49,-16.49,-16.49,0.81,0.81,0.81,0.81,0.81,-16.84,-16.84,-16.84,10.79,10.79,10.77,10.77,10.81,10.81,-15.53,-15.53,-15.53,10.94,10.94,10.82,10.82,11.02,11.02,PASSED
105205210099,-15.85,-15.85,-15.85,-15.85,-15.85,-15.85,-16.34,-16.34,-16.34,-16.34,-16.34,1.04,1.04,1.04,1.04,1.04,-16.27,-16.27,-16.27,-16.27,-16.27,-16.27,-16.26,-16.26,-16.26,-16.26,-16.26,0.79,0.79,0.79,0.79,0.79,-16.95,-16.95,-16.95,10.89,10.89,11.01,11.01,10.66,10.66,-15.18,-15.18,-15.18,11.05,11.05,11.1,11.1,10.85,10.85,PASSED
105204410609,-17.34,-17.34,-17.34,-17.34,-17.34,-17.34,-15.9,-15.9,-15.9,-15.9,-15.9,1.15,1.15,1.15,1.15,1.15,-16.99,-16.99,-16.99,-16.99,-16.99,-16.99,-16.76,-16.76,-16.76,-16.76,-16.76,1.58,1.58,1.58,1.58,1.58,-16.74,-16.74,-16.74,10.52,10.52,10.61,10.61,10.61,10.61,-15.57,-15.57,-15.57,11.15,11.15,11.15,11.15,11.15,11.15,PASSED
105210310991,-16.12,-16.12,-16.12,-16.12,-16.12,-16.12,-16.52,-16.52,-16.52,-16.52,-16.52,0.75,0.75,0.75,0.75,0.75,-15.65,-15.65,-15.65,-15.65,-15.65,-15.65,-16.62,-16.62,-16.62,-16.62,-16.62,0.65,0.65,0.65,0.65,0.65,-17.2,-17.2,-17.2,10.77,10.77,11.05,11.05,10.81,10.81,-15.11,-15.11,-15.11,10.95,10.95,11.16,11.16,10.98,10.98,PASSED
105204610572,-15.66,-15.66,-15.66,-15.66,-15.66,-15.66,-15.72,-15.72,-15.72,-15.72,-15.72,0.68,0.68,0.68,0.68,0.68,-16.9,-16.9,-16.9,-16.9,-16.9,-16.9,-16.93,-16.93,-16.93,-16.93,-16.93,0.69,0.69,0.69,0.69,0.69,-16.11,-16.11,-16.11,11.15,11.15,11.15,11.15,11.15,11.15,-15.83,-15.83,-15.83,11.39,11.39,11.38,11.38,11.37,11.37,PASSED
105204410944,-15.98,-15.98,-15.98,-15.98,-15.98,-15.98,-15.96,-15.96,-15.96,-15.96,-15.96,0.49,0.49,0.49,0.49,0.49,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,-16.91,0.82,0.82,0.82,0.82,0.82,-16.11,-16.11,-16.11,11.01,11.01,11.23,11.23,11.23,11.23,-15.24,-15.24,-15.24,11.14,11.14,11.13,11.13,11.12,11.12,PASSED
105205210071,-15.48,-15.48,-15.48,-15.48,-15.48,-15.48,-17.31,-17.31,-17.31,-17.31,-17.31,1.19,1.19,1.19,1.19,1.19,-15.01,-15.01,-15.01,-15.01,-15.01,-15.01,-16.48,-16.48,-16.48,-16.48,-16.48,1.32,1.32,1.32,1.32,1.32,-17.52,-17.52,-17.52,11.0,11.0,10.71,10.71,10.64,10.64,-15.88,-15.88,-15.88,11.1,11.1,10.85,10.85,10.86,10.86,PASSED
